ImageEditor_PasteFrame,Paste Frame,낱장 붙여넣기,,Image editor paste frame menu option,,,,,,,,
ImageEditor_CopySelection,Copy Selection,선택 영역 복사,,Image editor copy selection menu option,,,,,,,,
ImageEditor_PasteClipboard,Paste Clipboard,클립보드,,Image editor paste clipboard menu option,,,,,,,,
ImageEditor_SelectAll,Select All,모두 선택하기,,Image editor select all menu option,,,,,,,,
ImageEditor_DeleteFrames,Delete Selected Frames,선택된 프레임 지우기,,Image editor menu option -Delete selected frames,,,,,,,,
ImageEditor_DeleteGroup,Delete group,폴더 삭제하기,,Image editor layer context menu - delete group/folder,,,,,,,,
ImageEditor_DeleteLayer,Delete layer(s),레이어 삭제하기,,Image editor layer context menu - delete layer or layers,,,,,,,,
ImageEditor_DuplicateLayer,Duplicate layer(s),레이어 복제하기,,Image editor layer panel - duplicate layer menu option,,,,,,,,
ImageEditor_EditLayerProperties,Edit layer properties,레이어 속성 편집하기,,Image editor layer context menu- edit layer properties,,,,,,,,
ImageEditor_EffectApply,Apply,적용하기,,effect apply button,,,,,,,,
ImageEditor_EffectApplyToLabel,Apply To:,적용 대상,,effect apply to heading,,,,,,,,
ImageEditor_EffectCancel,Cancel,취소하기,,effect cancel button,,,,,,,,
ImageEditor_Effects,Effects,효과,,Image editor menu heading -Effects,,,,,,,,
ImageEditor_EffectAllFrames,Apply to All Frames,모든 프레임에 적용,,apply to all frames label,,,,,,,,
ImageEditor_Flip,Flip,상하 반전,,Image editor menu option -Flip,,,,,,,,
ImageEditor_GridColour,Colour,색상,,Image editor grid colour label,,,,,,,,
ImageEditor_GridSettings,Grid Settings,격자 설정,,Image editor grid settings label,,,,,,,,
ImageEditor_GridX,X Spacing,가로 간격,,Image editor grid x spacing label,,,,,,,,
ImageEditor_GridY,Y Spacing,세로 간격,,Image editor grid y spacing label,,,,,,,,
ImageEditor_HeightLabel,Height:,높이,,image editor resize height label,,,,,,,,
ImageEditor_ImportCrop,Crop / pad,정돈하기 / 여백 두기,,Image editor import dialog crop option,,,,,,,,
ImageEditor_ImportImageTitle,Import image(s),그림 가져오기,,Image editor import images title,,,,,,,,
ImageEditor_PasteImageResizeTitle,Resize Canvas,용지 크기 조정하기,,canvas resize dialog on paste,,,,,,,,
ImageEditor_ImportResizeLabel,Imported image is a different size from the canvas,가져온 그림의 크기가 용지와 달라요.,,Image editor import dialog resize required description,,,,,,,,
ImageEditor_PasteResizeLabel,Pasted image is larger than the canvas,붙여 넣은 그림이 용지보다 커요.,,Image editor import dialog paste resize label,,,,,,,,
ImageEditor_Import_ResizeImported,Resize imported image to canvas size,가져온 그림의 크기를 용지에 맞추기,,Image editor import resize imported image,,,,,,,,
ImageEditor_Import_ResizeCanvas,Resize canvas to imported image size ({0} x {1}),용지의 크기를 가져온 그림에 맞추기 ({0} x {1}),,Image editor import resize canvas,,,,,,,,
ImageEditor_Paste_ResizeCanvas,Resize canvas to pasted image size ({0} x {1})?,용지의 크기를 붙여 넣은 그림에 맞출까요? ({0} x {1}),,Image editor import resize canvas pasted image,,,,,,,,
ImageEditor_ImportCrop_Canvas,Crop/pad canvas,용지 정돈하기 / 여백 두기,,image editor import - crop canvas,,,,,,,,
ImageEditor_ImportScale_Canvas,Scale canvas,용지 비율 조절하기,,image editor import - scale canvas,,,,,,,,
ImageEditor_ImportCrop_Import,Crop/pad imported image,가져온 그림 정돈하기 / 여백 두기,,image editor import- crop imported image,,,,,,,,
ImageEditor_ImportScale_Import,Scale imported image,가져온 그림 비율 조절하기,,image editor import- scale imported image,,,,,,,,
ImageEditor_InsertFrame,Insert Frame,프레임 삽입하기,,Image editor menu option -Insert frame,,,,,,,,
ImageEditor_IntensityLabel,Intensity:,강도,,effect intensity,,,,,,,,
ImageEditor_InterpLabel,Interpolation:,보간,,Image editor interpolation label,,,,,,,,
ImageEditor_InvertSelection,Invert Selection,선택 영역 반전하기,,Image editor menu option -Invert selection,,,,,,,,
ImageEditor_KeepAspectRatio,Keep aspect ratio,종횡 비 유지하기,,image editor keep aspect ratio label,,,,,,,,
ImageEditor_LayerBlendMode,Blend Mode:,혼합 방식,,Image layer properties - blend mode,,,,,,,,
ImageEditor_LayerName,Name:,이름,,Layer Name label in Layer Preferences,,,,,,,,
ImageEditor_LayerOpacity,Opacity:,불투명도,,Image layer properties - opacity,,,,,,,,
ImageEditor_LayerPanelTitle,Layers,레이어,,layers panel title,,,,,,,,
ImageEditor_LayerProperties,Layer Properties,레이어 속성,,Image layer properties title,,,,,,,,
ImageEditor_Loop_Tooltip,Toggle loop/ping-pong,반복/왕복 전환,,Image editor loop/ping pong button tooltip,,,,,,,,
ImageEditor_Menu_Save,Save,저장,,Image editor menu option -Save,,,,,,,,
ImageEditor_MergeAllLayers,Merge all layers,모든 레이어를 병합하기,,Image editor layer context menu - merge all layers,,,,,,,,
ImageEditor_MergeGroup,Merge group,폴더를 병합하기,,Image editor layer context menu - merge group,,,,,,,,
ImageEditor_MergeLayerDown,Merge layer down,아래로 레이어를 병합하기,,Image editor layer context menu - merge layer down,,,,,,,,
ImageEditor_MergeSelectedLayers,Merge Selected Layers,선택된 레이어들을 병합하기,,Image editor layer context menu - merge selected layers,,,,,,,,
ImageEditor_Mirror,Mirror,좌우 반전,,Image editor menu option -Mirror,,,,,,,,
ImageEditor_NxN_Pixels,{0} x {1} pixels,{0}x{1} 화소,,image editor pixel dimensions,,,,,,,,
ImageEditor_OnionSkin_Tooltip,Toggle onion skinning,투영 보기 전환,,Image editor onion skin button tooltip,,,,,,,,
ImageEditor_OnionSkinFramesBack,Frames back,뒤 프레임,,Image editor onion skin settings label,,,,,,,,
ImageEditor_OnionSkinFramesFwd,Frames forwards,앞 프레임,,Image editor onion skin settings label,,,,,,,,
ImageEditor_OnionSkinSettings,Onion Skin Settings,투영 보기 설정,,Image editor onion skin settings title,,,,,,,,
ImageEditor_OnionSkinTint,Colour,색상,,Image editor onion skin settings label,,,,,,,,
ImageEditor_Paste,Paste,붙여넣기,,Image editor menu option -Paste,,,,,,,,
ImageEditor_PlaybackSpeed,Speed:,속도,,Image editor playback speed label,,,,,,,,
ImageEditor_PlayButton_Tooltip,Play/Pause animation,애니메이션 재생 / 일시 정지,,Image editor play button tooltip,,,,,,,,
ImageEditor_Position,Position,좌표,,image editor position label,,,,,,,,
ImageEditor_Preview,Preview,미리보기,,effect preview,,,,,,,,
ImageEditor_Redo,Redo,다시 실행,,Image editor menu option -Redo,,,,,,,,
ImageEditor_ResizeCanvas,Resize All Frames,모든 프레임 크기 조정하기,,image editor resize canvas menu entry,,,,,,,,
ImageEditor_Rotate,Rotate,회전,,Image editor menu option -Rotate,,,,,,,,
ImageEditor_Scale,Scale,비율 조절,,Image editor menu option -Scale,,,,,,,,
ImageEditor_ScaleImage,Scale All Frames,모든 프레임 비율 조절하기,,Image editor scale image title,,,,,,,,
ImageEditor_SelectedLayer,Selected Layer,선택된 레이어,,effect selected layer option,,,,,,,,
ImageEditor_SnapToGrid,Snap to grid,격자에 맞추기,,Image editor snap to grid,,,,,,,,
ImageEditor_TextTool_AA,Anti-alias,계단 현상 방지,,Image editor text tool anti-alias,,,,,,,,
ImageEditor_TextTool_SettingsWindow,Font Adjustment,글꼴 조정,,Image editor text tool settings window caption,,,,,,,,
ImageEditor_Title,Image Editor: {0},그림 편집기,,Image editor:(resource) title,,,,,,,,
ImageEditor_ToggleGrid,Toggle Grid,격자 전환,,Image editor toggle grid menu entry,,,,,,,,
ImageEditor_ToleranceLabel,Tolerance:,오차 범위,,Image editor magic wand tolerance label,,,,,,,,
ImageEditor_RotationLabel,Rotation:,회전,,Image editor rotation label,,,,,,,,
ImageEditor_RotationInterpolateLabel,Interpolate,보정,,Image editor rotation interpolate label,,,,,,,,
ImageEditor_Tool_Arc,Arc tool,호선 도구,,ImageEditor Arc tool,,,,,,,,
ImageEditor_Tool_Brush,Paintbrush tool,붓 칠 도구,,ImageEditor paint brush tool,,,,,,,,
ImageEditor_Tool_ColourPicker,Colour Picker,색상 선택 도구,,ImageEditor Colour Picker,,,,,,,,
ImageEditor_Tool_Ellipse,Ellipse tool,타원 도구,,ImageEditor Ellipse tool,,,,,,,,
ImageEditor_Tool_EllipseOutline,Ellipse tool - outline,타원 도구 - 외곽선,,ImageEditor Ellipse tool(outline),,,,,,,,
ImageEditor_Tool_EllipseFilled,Ellipse tool - filled,타원 도구 - 채워진,,ImageEditor Ellipse tool(filled),,,,,,,,
ImageEditor_Tool_EllipseSelect,Ellipse select tool,타원 선택 도구,,ImageEditor Ellipse select tool,,,,,,,,
ImageEditor_Tool_PaintSelect,Paint selection tool,페인트 선택 도구,,ImageEditor paint selection tool,,,,,,,,
ImageEditor_Tool_Erase,Erase tool,지우개 도구,,ImageEditor Erase tool,,,,,,,,
ImageEditor_Tool_Fill,Fill tool,채우기 도구,,ImageEditor Fill tool,,,,,,,,
ImageEditor_Tool_ColourReplace,Colour replace tool,색 바꾸기 도구,,ImageEditor Colour replace tool,,,,,,,,
ImageEditor_Tool_ColourRemover,Colour remove tool,색 제거 도구,,ImageEditor Colour remove tool,,,,,,,,
ImageEditor_Tool_Flip,Flip brush tool,뒤집개 도구,,ImageEditor Flip tool,,,,,,,,
ImageEditor_Tool_Line,Line tool,직선 도구,,ImageEditor Line tool,,,,,,,,
ImageEditor_Tool_MagicWand,Magic wand tool,마술 지팡이 도구,,ImageEditor Magic wand tool,,,,,,,,
ImageEditor_Tool_Mirror,Mirror brush tool,반전 붓 도구,,ImageEditor Mirror tool,,,,,,,,
ImageEditor_Tool_Pan,Pan image tool,그림 이동 도구,,ImageEditor Pan tool,,,,,,,,
ImageEditor_Tool_Polygon,Polygon tool,도형 도구,,ImageEditor Polygon tool,,,,,,,,
ImageEditor_Tool_PolygonOutline,Polygon tool - outline,도형 도구 - 외곽선,,ImageEditor Polygon tool(outline),,,,,,,,
ImageEditor_Tool_PolygonFilled,Polygon tool - filled,도형 도구 - 채우기,,ImageEditor Polygon tool(filled),,,,,,,,
ImageEditor_Tool_Rectangle,Rectangle tool,사각형 도구,,ImageEditor Rectangle tool,,,,,,,,
ImageEditor_Tool_RectangleOutline,Rectangle tool - outline,사각형 도구 - 외곽선,,ImageEditor Rectangle tool(outline),,,,,,,,
ImageEditor_Tool_RectangleFilled,Rectangle tool - filled,사각형 도구 - 채우기,,ImageEditor Rectangle tool(filled),,,,,,,,
ImageEditor_Tool_RectangleSelect,Rectangle select tool,사각형 선택 도구,,ImageEditor Rectangle select tool,,,,,,,,
ImageEditor_Tool_Rotate,Rotate brush tool,회전 붓 도구,,ImageEditor Rotate tool,,,,,,,,
ImageEditor_Tool_FreeRotate,Free rotate brush tool,자유회전 붓 도구,,ImageEditor Free Rotate tool,,,,,,,,
ImageEditor_Tool_SplitMagnify,Split Magnify,분할 돋보기,,Image editor split magnify tool name,,,,,,,,
ImageEditor_Tool_Text,Text tool,글자 도구,,Image editor text tool,,,,,,,,
ImageEditor_ToolboxPanelTitle,Toolbox,도구상자,,toolbox panel title,,,,,,,,
ImageEditor_Transform,Animation,애니메이션,,Image editor menu - animation transform heading,,,,,,,,
ImageEditor_Menu_Flip,Flip,상하 반전,,Image editor menu flip,,,,,,,,
ImageEditor_Menu_Mirror,Mirror,좌우 반전,,Image editor menu mirror,,,,,,,,
ImageEditor_Menu_AllFrames,All Frames,모든 프레임,,Image editor menu flip animation,,,,,,,,
ImageEditor_Menu_CurrentFrame,Selected Frames,현재 프레임,,Image editor menu flip current frame,,,,,,,,
ImageEditor_Menu_RotateImageCW,Rotate All Frames (clockwise 90),모든 프레임 회전 (시계방향으로 90도),,Image editor rotate clockwise menu entry,,,,,,,,
ImageEditor_Menu_RotateImageACW,Rotate All Frames (anti-clockwise 90),모든 프레임 회전 (반 시계방향으로 90도),,Image editor rotate anti-clockwise menu entry,,,,,,,,
ImageEditor_Undo,Undo,실행 취소,,Image editor menu option -Undo,,,,,,,,
ImageEditor_VisibleLayers,Visible Layers,보이는 레이어,,effect visible layers option,,,,,,,,
ImageEditor_WidthLabel,Width:,너비,,image editor resize width label,,,,,,,,
ImageEditor_ArcTool_Info,"Click to add a point, drag to move (${ctrl} - move control point; Shift - snap; Enter - commit)"," drag to move (${ctrl} - move control point; Shift - snap; Enter - commit)""",,image editor tool info,,,,,,,,
ImageEditor_ColourPicker_Info,Left/right click to pick a colour,왼쪽/오른쪽 클릭으로 색상 가져오기,,image editor tool info,,,,,,,,
ImageEditor_EllipseTool_Info,Click and drag to draw an ellipse (Shift for a circle),클릭 후 드래그로 타원을 그리기. (Shift로 원 그리기),,image editor tool info,,,,,,,,
ImageEditor_PaintSelectTool_Info,"Paint selection (${ctrl} to add, Alt/right click to subtract)"," Alt/right click to subtract)""",,image editor tool info,,,,,,,,
ImageEditor_EraseTool_Info,Click to erase,클릭으로 지우기,,image editor tool info,,,,,,,,
ImageEditor_FillTool_Info,Click to fill (Alt to tile with brush),클릭으로 채우기 (Alt로 타일 브러시),,image editor tool info,,,,,,,,
ImageEditor_ColourReplaceTool_Info,Click to swap colours (Alt to replace alpha also),클릭으로 색상 교체 (Alt로 투명도도 같이 대체),,image editor tool info,,,,,,,,
ImageEditor_ColourRemoveTool_Info,Click to remove a colour,클릭으로 색상 제거,,image editor tool info,,,,,,,,
ImageEditor_LineTool_Info,Click and drag to draw a line (Shift for a straight line),클릭 후 드래그로 선을 긋기 (Shift로 직선 긋기),,image editor tool info,,,,,,,,
ImageEditor_MagicWand_Info,"Click to replace selection (${ctrl} to add to selection, Alt to subtract from selection)"," Alt to subtract from selection)""",,image editor tool info,,,,,,,,
ImageEditor_Paintbrush_Info,"Click to paint (Shift for a straight line, ${ctrl} to pick a colour)"," ${ctrl} to pick a colour)""",,image editor tool info,,,,,,,,
ImageEditor_PanTool_Info,Click and drag to pan,클릭 후 드래그로 이동,,image editor tool info,,,,,,,,
ImageEditor_PolyTool_Info,Click to add points (Enter to commit),클릭으로 점 추가 (Enter로 적용),,image editor tool info,,,,,,,,
ImageEditor_RectangleTool_Info,Click and drag to draw a rectangle (Shift for a square),클릭 후 드래그로 사각형 그리기 (Shift로 정사각형 그리기),,image editor tool info,,,,,,,,
ImageEditor_RotateTool_Info,Click button to rotate clockwise (Shift for anti-clockwise),클릭으로 시계방향으로 회전 (Shift로 반 시계 방향),,image editor tool info,,,,,,,,
ImageEditor_FreeRotateTool_Info,Click and drag to rotate current brush,클릭 후 드래그로 현재 브러시를 회전,,image editor free rotate tool info,,,,,,,,
ImageEditor_SelectEllipseTool_Info,"Click and drag to replace selection (${ctrl} to add to selection, Alt to subtract from selection)"," Alt to subtract from selection)""",,image editor tool info,,,,,,,,
ImageEditor_SelectRectTool_Info,"Click and drag to replace selection (${ctrl} to add to selection, Alt to subtract from selection)"," Alt to subtract from selection)""",,image editor tool info,,,,,,,,
ImageEditor_TextTool_Info,Click to insert text,클릭으로 문장 삽입,,image editor tool info,,,,,,,,
ImageEditor_Warning_GroupSelected,Cannot paint on layer groups,레이어 폴더에는 그릴 수 없어요.,,image editor: group paint warning,,,,,,,,
ImageEditor_Warning_GroupSelected_Dialog,Cannot paint on layer groups; select a non-group layer,레이어 폴더에는 그릴 수 없어요. 단일 레이어를 선택해주세요.,,image editor: group paint warning dialog,,,,,,,,
ImageEditor_Warning_LayerLocked,Cannot paint to a locked or invisible layer,잠긴 레이어 또는 보이지 않는 레이어에는 그릴 수 없어요.,,image editor: locked layer warning,,,,,,,,
ImageEditor_Warning_LayerLocked_Dialog,Cannot paint to the selected layer - it is locked or hidden,선택하신 레이어에는 그릴 수 없어요. 잠겨 있거나 숨겨져 있어요.,,image editor: locked layer dialog warning,,,,,,,,
ImageEditor_Warning_LayerHidden,Current layer is not visible,현재 레이어는 보이지 않아요.,,image editor hidden layer warning,,,,,,,,
ImageEditor_Select_RectSize,Selection Area: {0}x{1},선택 영역: {0}x{1},,selection rect size,,,,,,,,
ImageEditor_CurrentFrame,Current Frame:,현재 프레임,,image editor current frame label,,,,,,,,
ImageEditor_FrameNumberLabel,{0} of {1} frames,{1} 프레임 중 {0},,label for frame number,,,,,,,,
ImageEditor_BrushSizeLabel,Size:,크기,,brush size label,,,,,,,,
